track_year,track_id,track_pos,artist_name,track_name,track_writers,track_votes
1992,6.0,7,Rita Forte,Non è colpa di nessuno,"Comas, A. Bella,A. Zitelli",6.432
1992,7.0,8,Massimo Modugno,Uomo allo specchio,"F. Migliacci,F. Palazzolo",6.226
1992,8.0,9,Statuto,Abbiamo vinto il Festival di Sanremo,O. Giammarinaro,5.238
1992,9.0,NF,Tosca,Cosa farà Dio di me,"A. De Angelis,Laurex",
1992,10.0,NF,Bracco Di Graci,Datemi per favore,D. Di Graci,
1992,11.0,NF,Aida Satta Flores,Io scappo via,A. Satta Flores,
1992,12.0,NF,Gatto Panceri,L'amore va oltre,L. G. M. Panceri,
1992,13.0,NF,Stefano Polo,Piccola Africa,"Cheope, M. Piccoli,R. Pacco",
1992,14.0,NF,Andrea Monteforte,Principessa scalza,"A. Monteforte,G. Paoli",
1992,15.0,NF,Tomato,Sai cosa sento per te,"G. Vanni, C. D'Onofrio,P. Costa",
1992,16.0,NF,Giampaolo Bertuzzi,Un altro mondo nell'universo,"S. Zanini,M. Tansini",
1992,17.0,NF,Aeroplanitaliani,Zitti zitti (Il silenzio è d'oro),"A. Bertallot, R. Vernetti,F. Nemola",
1993,,1,Enrico Ruggeri,Mistero,E. Ruggeri,7.077
1993,1.0,2,Cristiano De Andrè,Dietro la porta,"D. Fossati,C. De Andrè",7.019
1993,2.0,3,"Rossana Casale,Grazia Di Michele",Gli amori diversi,"R. Casale, G. Restelli,G. Di Michele",6.862
1993,3.0,4,Matia Bazar,Dedicato a te,"L. Valente, M. Bassi, S. Cossu, A. Stellita,C. Marrale",6.782
1993,4.0,5,Renato Zero,Ave Maria,"R. Fiacchini,R. Serio",6.773
1993,5.0,6,"Mietta,i Ragazzi di Via Meda",Figli di chi,"D. Miglietta, A. De Sanctis, G. Isgrò,F. Neviani",6.770
1993,6.0,7,Paola Turci,Stato di calma apparente,"P. Turci,G. Chiocchio",6.693
1993,7.0,8,Biagio Antonacci,Non so più a chi credere,B. Antonacci,6.554
1993,8.0,9,Amedeo Minghi,"Notte bella, magnifica",A. Minghi,6.209
1993,9.0,10,Francesca Alotta,Un anno di noi,"G. Bigazzi, M. Falagiani,G. Dati",6.161
1993,10.0,11,Andrea Mingardi,Sogno,A. Mingardi,6.143
1993,11.0,12,Roberto Murolo,L'Italia è bbella,C. Faiello,5.981
1993,12.0,13,Tullio De Piscopo,Qui gatta ci cova,"M. Capuano, G. Capuano,T. De Piscopo",5.486
1993,13.0,14,"Loredana Bertè,Mia Martini",Stiamo come stiamo,"M. Piccoli,L. Bertè",5.463
1993,14.0,15,Nino Buonocore,Una canzone d'amore,"M. De Vitis,N. Buonocore",4.759
1993,15.0,NF,Jo Squillo,Balla italiano,G. Coletti,
1993,16.0,NF,"Ladri di Biciclette,Tony Esposito",Cambiamo musica,"A. Esposito, E. Prandi, G. Verdelli,G. Di Franco",
1993,17.0,NF,"Maurizio Vandelli, Dik Dik,Camaleonti",Come passa il tempo,"G. Bigazzi, R. Del Turco,G. Dati",
1993,18.0,NF,Francesco Salvi,Dammi 1 bacio,"F. Salvi, M. Natale,R. Turatti",
1993,19.0,NF,Peppino Gagliardi,L'alba,"S. Cirillo,P. Gagliardi",
1993,20.0,NF,Peppino di Capri,La voce delle stelle,"G. Faiella, M. Di Francia,F. Berlincioni",
1993,21.0,NF,Schola Cantorum,Sulla strada del mare,"A. De Sanctis,A. Cheli",
1993,22.0,NF,Alessandro Canino,Tu tu tu tu,"G. Bigazzi, P. Hollesch, A. Baldinotti,G. Dati",
1993,23.0,NF,Milva,Uomini addosso,"C. F. Facchinetti,V. Negrini",
1993,,1,Laura Pausini,La solitudine,"P. Cremonesi, A. Valsiglio,F. Cavalli",7.464
1993,1.0,2,Gerardina Trovato,Ma non ho più la mia città,"G. Trovato, D. Milani,M. Malavasi",7.209
1993,2.0,3,Nek,In te,"F. Neviani, A. De Sanctis,G. Isgrò",5.952
1993,3.0,4,Bracco Di Graci,Guardia o ladro,D. Di Graci,5.890
1993,4.0,5,Erminio Sinni,L'amore vero,"E. Sinni,R. Cocciante",5.876
1993,5.0,6,Rosario Di Bella,Non volevo,R. Di Bella,5.860
1993,6.0,7,Marco Conidi,Non è tardi,"M. Conidi,M. Mastrangeli",5.648
1993,7.0,8,Fandango,Non ci prenderanno mai,"L. Fiori,R. Lanzo",5.007
1993,8.0,9,Tony Blescia,Quello che non siamo,A. Blescia,4.679
1993,9.0,NF,Angela Baraldi,A piedi nudi,"A. Baraldi, M. Bertoni,E. Serotti",
1993,10.0,NF,Leo Leandro,Caramella,"S. Jovine,L. D'Angelo",
1993,11.0,NF,"Luca Manca, Luca Virago, Emanuela,Gabriele Fersini",Ci vuole molto coraggio,"A. Salerno,M. Fabrizio",
1993,12.0,NF,Niné,Femmene,"G. Guido, M. Bonsanto, S. Pulga,M. Preti",
1993,13.0,NF,Marcello Pieri,Femmina,M. Pieri,
1993,14.0,NF,Lorenzo Zecchino,Finché vivrò,L. Zecchino,
1993,15.0,NF,Antonella Bucci,Il mare delle nuvole,"E. Ramazzotti,A. Cogliati",
1993,16.0,NF,Cliò,Non dire mai,"E. Palumbo,V. Magelli",
1993,17.0,NF,Maria Grazia Impero,Tu con la mia amica,E. Riccardi,
1994,,1,Aleandro Baldi,Passerà,"A. Civai, G. Bigazzi,M. Falagiani",27.145
1994,1.0,2,Giorgio Faletti,Signor tenente,G. Faletti,25.742
1994,2.0,3,Laura Pausini,Strani amori,"A. Valsiglio, R. Buti, Cheope, M. Marati,F. Tanini",25.587
1994,3.0,4,Gerardina Trovato,Non è un film,"A. Anastasio, C. Valli,G. Trovato",25.076
1994,4.0,5,Michele Zarrillo,Cinque giorni,"V. Incenzo,M. Zarrillo",23.441
1994,5.0,6,"Enzo Jannacci,Paolo Rossi",I soliti accordi,"E. Jannacci, P. Rossi,P. Jannacci",22.413
1994,6.0,7,Ivan Graziani,Maledette malelingue,I. Graziani,22.248
1994,7.0,8,Andrea Mingardi,Amare amare,"A. Mingardi,M. Tirelli",21.863
1994,8.0,9,Marco Armani,Esser duri,"M. Armenise,L. Carboni",19.359
1994,9.0,10,Donatella Rettore,Di notte specialmente,"Cheope, D. Rettore,C. Rego",18.943
1994,10.0,11,Mariella Nava,Terra mia,M. G. Nava,18.904
1994,11.0,12,Formula 3,La casa dell'imperatore,"T. Cicco,M. Castelnuovo",18.393
1994,12.0,13,Loredana Bertè,Amici non ne ho,"L. Bertè,P. Leon",18.035
1994,13.0,14,Alessandro Canino,Crescerai,"B. Zucchetti, G. Dati,S. Busà",17.988
1994,14.0,15,Francesco Salvi,Statento,"F. Salvi,V. Cosma",17.392
1994,15.0,16,Alessandro Bono,Oppure no,A. Pizzamiglio,16.936
1994,16.0,17,Claudia Mori,Se mi ami...,T. Cutugno,16.273
1994,17.0,18,Carlo Marrale,L'ascensore,"C. Marrale,Cheope",15.572
1994,18.0,19,Squadra Italia,Una vecchia canzone italiana,"S. Jurgens,M. Marrocchi",14.900
1994,19.0,20,Franco Califano,Napoli,"F. Califano, A. Laurenti,A. Gaudino",12.968
1994,,1,Andrea Bocelli,Il mare calmo della sera,"Malise, G. P. Felisatti,G. Nuti",12.641
1994,1.0,2,Antonella Arancio,Ricordi del cuore (Anime sole),"C. Allia,R. Distefano",10.672
1994,2.0,3,Danilo Amerio,Quelli come noi,D. Amerio,9.978
1994,3.0,4,Irene Grandi,Fuori,"Telonio,I. Grandi",9.743
1994,4.0,5,Valeria Visconti,Così vivrai,"E. Croce,R. Eleuteri",9.252
1994,5.0,6,Lighea,Possiamo realizzare i nostri sogni,"S. Jurgens, T. Montelpare,G. Galgani",9.204
1994,6.0,7,Giorgia,E poi,"G. Todrani, M. Calabrese,M. Rinalduzzi",9.171
1994,7.0,8,Francesca Schiavo,Il mondo è qui,V. Venturi,8.832
1994,8.0,9,Silvia Cecchetti,Il mondo dove va,V. B. Scanu,8.536
1994,9.0,10,Giò Di Tonno,Senti uomo,"G. Di Tonno,A. Di Zio",8.294
1994,10.0,NF,Paola Angeli,Cuore cuore,P. Angeli,
1994,11.0,NF,Simona D'Alessio,È solo un giorno nero,"C. Di Domenico,C. Pizzale",
1994,12.0,NF,Baraonna,I giardini d'Alhambra,"F. Caporale,V. Caporale",
1994,13.0,NF,Daniela Colace,Io e il mio amico Neal,"M. Ascolese,D. Colace",
1994,14.0,NF,Franz Campi,Ma che sarei,F. Campi,
1994,15.0,NF,Joe Barbieri,Non spegnere i tuoi occhi,J. Barbieri,
1994,16.0,NF,Paideja,Propiziu ventu,"T. Nicoletta,V. Nicoletta",
1994,17.0,NF,Daniele Fossati,Senza un dolore,D. Fossati,
1995,,1,Giorgia,Come saprei,"G. Todrani, E. Ramazzotti, V. Tosetto,A. Cogliati",20.885
1995,1.0,2,"Gianni Morandi,Barbara Cola",In amore,"Duchesca,B. Zambrini",19.774
1995,2.0,3,Ivana Spagna,Gente come noi,"I. Spagna, G. Spagna, F. Zanotti, A. Valsiglio,M. Marati",18.768
1995,3.0,4,Andrea Bocelli,Con te partirò,"L. Quarantotto,F. Sartori",18.270
1995,4.0,5,Fiorello,Finalmente tu,"M. Pezzali,M. Repetto",18.025
1995,5.0,6,Danilo Amerio,Bisogno d'amore,D. Amerio,16.999
1995,6.0,7,Lighea,Rivoglio la mia vita,"Zenonazza, T. Montelpare,M. Pecora",16.656
1995,7.0,8,883,Senza averti qui,"M. Pezzali, P. P. Peroni,M. Guarniero",16.415
1995,8.0,9,Antonella Arancio,Più di così,"F. Carraresi, F. Migliacci, L. Bechelli,M. Goldsand",16.382
1995,9.0,10,Lorella Cuccarini,Un altro amore no,"V. Incenzo, D. Pinelli,S. Testi",15.820
1995,10.0,11,Mango,Dove vai,"A. Mango, S. Grandi,G. Mango",15.492
1995,11.0,12,Giorgio Faletti,L'assurdo mestiere,G. Faletti,15.278
1995,12.0,13,Trio Melody,Ma che ne sai... (...se non hai fatto il piano-bar),C. Mattone,13.873
1995,13.0,14,Gigliola Cinquetti,Giovane vecchio cuore,G. Faletti,13.319
1995,14.0,15,Massimo Ranieri,La vestaglia,"M. Marrocchi,G. Artegiani",13.167
1995,15.0,16,Drupi,Voglio una donna,"T. Cutugno, C. Farina,A. Sanarico",12.940
1995,16.0,17,Toto Cutugno,Voglio andare a vivere in campagna,T. Cutugno,10.257
1995,17.0,18,"Sabina Guzzanti,La Riserva Indiana",Troppo sole,D. Riondino,9.295
1995,18.0,19,Loredana Bertè,ANGELI & angeli,"L. Bertè,P. Leon",8.571
1995,19.0,20,Patty Pravo,I giorni dell'armonia,"M. Monti,G. Ullu",8.486
1995,20.0,NF,Francesca Schiavo,Amore e guerra,"S. Cammariere,R. Kunstler",
1995,21.0,NF,Valeria Visconti,È con te,C. Marrale,
1995,22.0,NF,Giò Di Tonno,Padre e padrone,"G. Di Tonno,A. Di Zio",
1995,,1,Neri per Caso,Le ragazze,C. Mattone,13.202
1995,1.0,2,Massimo Di Cataldo,Che sarà di me,"V. Incenzo, Laurex,M. Di Cataldo",9.981
1995,2.0,3,Gigi Finizio,Lo specchio dei pensieri,"G. Finizio,V. Capasso",9.751
1995,3.0,4,Rossella Marcone,Un posto al sole,M. Morante,9.528
1995,4.0,5,Dhamm,Ho bisogno di te,"A. Ventura, M. Conti, D. Benedetti,M. Munzi",9.485
1995,5.0,6,Gianluca Grignani,Destinazione Paradiso,G. Grignani,9.434
1995,6.0,7,Raffaella Cavalli,Sentimento,"M. Marati,A. Valsiglio",9.354
1995,7.0,8,Fedele Boccassini,Le foglie,F. Boccassini,9.148
1995,8.0,9,Mara,Dentro di me,"M. Riva,D. Civaschi",8.984
1995,9.0,10,Daniele Silvestri,L'uomo col megafono,D. Silvestri,8.392
1995,10.0,NF,Prefisso,Chi più ne ha,"F. Ciccarelli, L. Favarin, S. Bonci,R. Neri",
1995,11.0,NF,RockGalileo,Le cose di ieri,S. Lanza,
1995,12.0,NF,Gloria,Le voci di dentro,"G. Nuti, C. Valli,P. Recalcati",
1995,13.0,NF,Deco,Monica,M. Bruni,
1995,14.0,NF,Flavia Astolfi,Per amore,M. Nava,
1995,15.0,NF,Fabrizio Consoli,Quando saprai,"F. Consoli,E. Finardi",
1996,,1,"Ron,Tosca",Vorrei incontrarti fra cent'anni,R. Cellamare,18.591
1996,1.0,2,"Elio,le Storie Tese",La terra dei cachi,"D. Civaschi, S. Belisari, S. Conforti,N. Fasani",18.080
1996,2.0,3,Giorgia,Strano il mio destino,"M. Fabrizio,G. Todrani",17.881
1996,3.0,4,Ivana Spagna,E io penso a te,"I. Spagna,G. Spagna",17.681
1996,4.0,5,Neri per Caso,Mai più sola,C. Mattone,16.949
1996,5.0,6,Massimo Di Cataldo,Se adesso te ne vai,"M. Di Cataldo,B. Laurenti",16.561
1996,6.0,7,Al Bano,È la mia vita,"P. Marino,M. Fabrizio",16.305
1996,7.0,8,"Aleandro Baldi,Marco Guerzoni",Soli al bar,"F. Palmieri, G. Bigazzi,A. Civai",16.139
1996,8.0,9,Amedeo Minghi,Cantare è d'amore,"A. Minghi,P. Panella",15.990
1996,9.0,10,Paola Turci,Volo così,"P. Turci,R. Casini",15.854
1996,10.0,11,Michele Zarrillo,L'elefante e la farfalla,"V. Incenzo,M. Zarrillo",15.748
1996,11.0,12,Luca Barbarossa,Il ragazzo con la chitarra,L. Barbarossa,15.720
1996,12.0,13,Federico Salvatore,Sulla porta,"F. Salvatore, G. Bigazzi,G. Dati",15.639
1996,13.0,14,Rossella Marcone,Una vita migliore,"P. Cremonesi, F. Cavalli,A. Valsiglio",14.669
1996,14.0,15,Enrico Ruggeri,L'amore è un attimo,"L. Schiavone,E. Ruggeri",14.503
1996,15.0,16,Raffaella Cavalli,Sarò,"Depsa, F. Zanotti,A. Valsiglio",14.236
1996,16.0,17,Gigi Finizio,Solo lei,"L. Finizio,A. Annona",13.859
1996,17.0,18,Paolo Vallesi,Non andare via,"G. Dati,P. Vallesi",13.237
1996,18.0,19,Riccardo Fogli,Romanzo,"G. Morra,M. Fabrizio",11.696
1996,19.0,20,"New Trolls,Umberto Bindi",Letti,"U. Bindi,R. Fiacchini",10.899
1996,20.0,NF,Dhamm,Ama,"D. Benedetti, A. Ventura, M. Munzi,M. Conti",
1996,21.0,NF,Mara,Non è amore,"D. Poggiolini,F. Puccioni",
1996,22.0,NF,Fedele Boccassini,Non scherzare dai,"L. Angelosanti, F. Zanotti, M. Remigi, F. Boccassini,F. Morettini",
1996,,1,Syria,Non ci sto,M. Saracino,17.649
1996,1.0,2,Adriana Ruocco,Sarò bellissima,"F. Migliacci, S. Cenci, E. Fratini,L. Silvi",17.321
1996,2.0,3,Marina Rei,Al di là di questi anni,"F. Minoia,M. Rei",17.177
1996,3.0,4,O.R.O.,Quando ti senti sola,"A. Manfredi,M. Manzani",16.534
1996,4.0,5,Silvia Salemi,Quando il cuore,G. Artegiani,16.441
1996,5.0,6,Jalisse,Liberami,"C. Di Domenico,F. Ricci",15.329
1996,6.0,7,Olivia,Sottovoce,"F. Evangelisti, S. Borzi,S. Mattoccia",15.321
1996,7.0,8,Carmen Consoli,Amore di plastica,"C. Consoli,M. Venuti",15.053
1996,8.0,9,Petra Magoni,E ci sei,"M. D'Angelo, M. Rinalduzzi, M. Calabrese, M. Zenima Granieri,P. Magoni",14.961
1996,9.0,10,Camilla,Zerotretresette,"P. Martella, C. Lessona, M. Violante,Kynsha",14.949
1996,10.0,11,Alessandro Errico,Il grido del silenzio,A. Errico,14.525
1996,11.0,12,Leandro Barsotti,Lasciarsi amare,L. Barsotti,13.859
1996,12.0,13,Alessandro Mara,Ci sarò,A. Maraniello,13.844
1996,13.0,14,Maurizio Lauzi,Un po' di tempo,M. Lauzi,11.892
1997,,1,Jalisse,Fiumi di parole,"C. Di Domenico, A. Drusian,F. Ricci",15.325
1997,1.0,2,Anna Oxa,Storie,"Depsa, M. Marati, S. Monetti, A. Valsiglio,F. Zanotti",14.911
1997,2.0,3,Syria,Sei tu,"C. Mattone,A. Salerno",14.753
1997,3.0,4,Silvia Salemi,A casa di Luca,G. Artegiani,14.635
1997,4.0,5,Fausto Leali,Non ami che te,R. Pacco,14.550
1997,5.0,6,O.R.O.,Padre Nostro,"E. Ruggeri,M. Manzani",14.145
1997,6.0,7,Nek,Laura non c'è,"A. De Sanctis, F. Neviani,M. Varini",13.995
1997,7.0,8,Patty Pravo,...E dimmi che non vuoi morire,"V. Rossi, G. Curreri,R. Ferri",13.490
1997,8.0,9,Massimo Ranieri,Ti parlerò d'amore,"G. Togni,G. Morra",13.016
1997,9.0,10,Tosca,Nel respiro più grande,"S. Tamaro,R. Cellamare",13.009
1997,10.0,11,Francesco Baccini,Senza tù,"G. Conte,F. Baccini",12.805
1997,11.0,12,Dirotta su Cuba,È andata così,"Cheope, S. De Donato, P. D'Emilio, R. Gentili, S. Bencini,A. Ravasini",12.403
1997,12.0,13,Marina Rei,Dentro me,"M. Rei,F. Minoia",12.342
1997,13.0,14,Al Bano,Verso il sole,"V. Cidda,A. Carrisi",
1997,14.0,15,Cattivi Pensieri,Quello che sento,"C. Farolfi, D. De Marinis, D. Bosio,N. Fragile",
1997,15.0,16,Pitura Freska,Papa nero,"M. F. Forieri, S. O. Skardy, V. Silvestri, C. Verardo,F. Duse",
1997,16.0,17,Toto Cutugno,Faccia pulita,S. Cutugno,
1997,17.0,18,Ragazzi Italiani,Vero amore,"A. Galbiati, C. Palmas,M. G. Fontana",
1997,18.0,19,"New Trolls,Greta",Alianti liberi,"E. Palumbo, M. Cattapani, V. De Scalzi, N. Di Palo,G. Labate",
1997,19.0,20,Loredana Bertè,Luna,"L. Bertè,M. Piccoli",
1997,20.0,NF,Alessandro Mara,Attimi,A. Maraniello,
1997,21.0,NF,Camilla,Come ti tradirei,"F. Casalino,M. Violante",
1997,22.0,NF,Carmen Consoli,Confusa e felice,C. Consoli,
1997,23.0,NF,Alessandro Errico,E penserò al tuo viso...,"A. Errico, A. Campisano,V. Cecchi Gori",
1997,24.0,NF,Leandro Barsotti,Fragolina,L. Barsotti,
1997,25.0,NF,Maurizio Lauzi,Il capo dei giocattoli,M. Lauzi,
1997,26.0,NF,Olivia,Quando viene sera,"S. Borzi,A. Zelli",
1997,27.0,NF,Adriana Ruocco,Uguali uguali,"F. Migliacci, E. Migliacci,R. Zappalorto",
1997,28.0,NF,Petra Magoni,Voglio un dio,R. Banchelli,
1997,,1,"Paola,Chiara",Amici come prima,"P. Iezzi,C. Iezzi",
1997,1.0,F,Alex Baroni,Cambiare,"A. Baroni, M. Calabrese, M. Rinalduzzi,M. D'Angelo",
1997,2.0,F,Niccolò Fabi,Capelli,"C. Dazzi, N. Fabi,R. Sinigallia",
1997,3.0,F,Mikimix,E la notte se ne va,"M. Bonsanto, U. Bolzoni, G. Bianchi,M. Salvemini",
1997,4.0,F,Tony Blescia,E ti sento,"T. Blescia, G. Panceri,B. Santori",
1997,5.0,F,Vito Marletta,Innamorarsi è,"G. Caliendo, F. Marino, D. Vuolo-Famiglietti,V. Marletta",
1997,6.0,F,Domino,Io senza te,"Domino, P. Aloise,L. Lopez",
1997,7.0,F,Randy Roberts,No stop,C. Mattone,
1997,8.0,F,Paolo Carta,Non si può dire mai... mai!,"G. Panceri, P. Carta,N. Costa",
1997,9.0,F,Massimo Caggiano,Ora che ci sei,"M. Morante, M. Caggiano, L. Aita,G. Guarracino",
1997,10.0,F,D.O.C. Rock,Secolo crudele,"G. Artegiani, F. Tartaglia,P. Chiariello",
1997,11.0,F,Luca Lombardi,Sonia dice di no,"D. Pinelli,L. Lombardi",
1998,,1,Annalisa Minetti *,Senza te o con te,"M. Luca,P. Palma",
1998,1.0,2,Antonella Ruggiero,Amore lontanissimo,"A. Ruggiero,Roberto Colombo",
1998,2.0,3,Lisa *,Sempre,"G. Morra,M. Fabrizio",
1998,3.0,4,Paola Turci,Solo come me,"P. Turci,R. Casini",
1998,4.0,5,Silvia Salemi,Pathos,"G. Artegiani,S. Salemi",
1998,5.0,6,"Mango,Zenîma",Luce,"A. Salerno, A. Mango,P. Mango",
1998,6.0,7,Luca Sepe *,Un po' di te,"F. Leali, E. Malepasso, L. Sepe,M. Schembri",
1998,7.0,8,Niccolò Fabi,Lasciarsi un giorno a Roma,"C. Dazzi, D. Sinigallia, N. Fabi,R. Sinigallia",
1998,8.0,9,Ron,Un porto nel vento,"R. Cellamare, F. Coppini,G. Zagni",
1998,9.0,10,Andrea Mingardi,Canto per te,"A. Mingardi,M. Tirelli",
1998,10.0,11,Alex Baroni,Sei tu o lei (Quello che voglio),"A. Baroni, P. Calabrese, M. Calabrese, M. D'Angelo,M. Rinalduzzi",
1998,11.0,12,Spagna,E che mai sarà,"I. Spagna,G. Spagna",
1998,12.0,13,Piccola Orchestra Avion Travel,Dormi e sogna,"P. Servillo, M. Ciaramella, P. D'Argenzio, F. Mesolella, F. Spinetti,M. Tronco",
1998,13.0,14,Sergio Caputo,Flamingo,S. Caputo,
1998,14.0,15,Nuova Compagnia di Canto Popolare,Sotto il velo del cielo,"C. Faiello,C. Sfogli",
1998,15.0,16,"Paola,Chiara",Per te,"C. Iezzi,P. Iezzi",
1998,16.0,17,Enzo Jannacci,Quando un musicista ride,E. Jannacci,
1998,,1,Annalisa Minetti,Senza te o con te,"M. Luca,P. Palma",
1998,1.0,2,Lisa,Sempre,"G. Morra,M. Fabrizio",
1998,2.0,3,Luca Sepe,Un po' di te,"F. Leali, E. Malepasso, L. Sepe,M. Schembri",
1998,3.0,F,Paola Folli,Ascoltami,F. Rapaccioli,
1998,4.0,F,Percentonetto,Come il sole,"F. Frombolini, A. Amati,P. Amati",
1998,5.0,F,Costa,Compagna segreta,M. Costantini,
1998,6.0,F,Taglia 42,Con il naso in su,S. Grandi,
1998,7.0,F,Alessandro Pitoni,Dimmi dov'è la strada per il paradiso,"A. Pitoni,G. Capo",
1998,8.0,F,"Nitti,Agnello",I ragazzi innamorati,"F. Nitti,P. Agnello",
1998,9.0,F,Luciferme,Il soffio,"F. Pisaneschi,G. Guatteri",
1998,10.0,F,Serena C,Quante volte sei,"A. Baroni, P. Calabrese, M. Calabrese, M. Rinalduzzi, M. D'Angelo,S. Conenna",
1998,11.0,F,Eramo & Passavanti,Senza confini,"Bungaro,P. Romanelli",
1998,12.0,F,Federico Stragà,Siamo noi,D. Fossati,
1998,13.0,F,Liliana Tamberi,Un graffio in più,"G. Bigazzi, M. Falagiani,L. Tamberi",
1999,,1,Anna Oxa,Senza pietà,"A. Salerno,C. Guidetti",
1999,1.0,2,Antonella Ruggiero,Non ti dimentico (Se non ci fossero le nuvole),"A. Ruggiero, Kaballà,R. Colombo",
1999,2.0,3,Mariella Nava,Così è la vita,M. Nava,
1999,3.0,4,Enzo Gragnaniello con Ornella Vanoni,Alberi,E. Gragnaniello,
1999,4.0,5,Stadio,Lo zaino,"V. Rossi,G. Curreri",
1999,5.0,6,Al Bano,Ancora in volo,"M. Bizzarri, G. Marcucci,A. Carrisi",
1999,6.0,7,Marina Rei,Un inverno da baciare,"M. Rei,D. Pinelli",
1999,7.0,8,Nino D'Angelo,Senza giacca e cravatta,"G. D'Angelo,C. Tortora",
1999,8.0,9,Daniele Silvestri,Aria,D. Silvestri,
1999,9.0,10,Nada,Guardami negli occhi,N. Malanima,
1999,10.0,11,Eugenio Finardi,Amami Lara,"E. Finardi, E. Bechis,F. Consoli",
1999,11.0,12,Gatto Panceri,Dove dov'è,G. Panceri,
1999,12.0,13,Gianluca Grignani,Il giorno perfetto,G. Grignani,
1999,13.0,14,Massimo Di Cataldo,Come sei bella,M. Di Cataldo,
1999,,1,Alex Britti,Oggi sono io,A. Britti,
1999,1.0,2,Filippa Giordano,Un giorno in più,"A. Cogliati, S. Galante,V. Thoma",
1999,2.0,3,Leda Battisti,Un fiume in piena,L. Battisti,
1999,3.0,4,Arianna,C'è che ti amo,"V. Chiaravalle,A. Bergamaschi",
1999,4.0,5,Daniele Groff,Adesso,D. Groff,
1999,5.0,6,Elena Cataneo,Nessuno può fermare questo tempo,"S. Cenci,R. Zappalorto",
1999,6.0,7,Francesca Chiara,Ti amo che strano,"M. Spina, F. C. Casellati,T. Palamara",
1999,7.0,8,Max Gazzè,Una musica può fare,"M. Gazzè,F. Gazzè",
1999,8.0,9,Allegra,Puoi fidarti di me,A. Lusini,
1999,9.0,10,Soerba,Noi non ci capiamo,"L. Urbani,G. D'Amora",
1999,10.0,11,Quintorigo,Rospo,"M. De Leonardis, V. Bianchi, S. Ricci, A. Costa,G. Costa",
1999,11.0,12,Boris,Little Darling,"A. Baldinotti, G. Fasolino, Boris,P. Hollesch",
1999,12.0,13,Dr. Livingstone,Al centro del mondo,A. Bove,
1999,13.0,14,Irene Lamedica,Quando lei non c'è,"I. Lamedica, S. Lucarelli,R. Baldi",
2000,,1,Piccola Orchestra Avion Travel,Sentimento,"D. Ciaramella, G. D'Argenzio, F. Mesolella, F. Spinetti,M. Tronco e G. Servillo",
2000,1.0,2,Irene Grandi,La tua ragazza sempre,"V. Rossi,G. Curreri",
2000,2.0,3,Gianni Morandi,Innamorato,"A. Cogliati, E. Ramazzotti,C. Guidetti",
2000,3.0,4,Max Gazzè,Il timido ubriaco,"M. Gazzè,F. Gazzè",
2000,4.0,5,Samuele Bersani,Replay,"S. Bersani, L. Dalla,B. D'Onghia",
2000,5.0,6,Gerardina Trovato,Gechi e vampiri,"G. Trovato,T. Sinatra",
2000,6.0,7,Carmen Consoli,In bianco e nero,C. Consoli,
2000,7.0,8,Matia Bazar,Brivido caldo,"G. Golzi,P. Cassano",
2000,8.0,9,Alice,Il giorno dell'indipendenza,J. Camisasca,
2000,9.0,10,Gigi D'Alessio,Non dirgli mai,"V. D'Agostino,L. D'Alessio",
2000,10.0,11,Subsonica,Tutti i miei sbagli,"M. Casacci, D. Dileo,S. U. Romano",
2000,11.0,12,Ivana Spagna,Con il tuo nome,"I. Spagna, C. Tarantola,G. Spagna",
2000,12.0,13,Mietta,Fare l'amore,"G. Mango,P. Panella",
2000,13.0,14,"Mariella Nava,Amedeo Minghi",Futuro come te,"M. Nava,A. Minghi",
2000,14.0,15,Marco Masini,Raccontami di te,"M. Masini,G. Dati",
2000,15.0,16,Umberto Tozzi,Un'altra vita,U. Tozzi,
2000,,1,Jenny B,Semplice sai,"F. Minoia,G. Bersola",
2000,1.0,2,"Tiromancino,Riccardo Sinigallia",Strade,"F. Zampaglione, F. Zampaglione,R. Sinigallia",
2000,2.0,3,Luna,Cronaca,C. Mattone,
2000,3.0,4,Andrea Mirò,La canzone del perdono,"E. Ruggeri,R. Mogliotti",
2000,4.0,5,Davide De Marinis,Chiedi quello che vuoi,"D. De Marinis, C. Farolfi,D. Bosio",
2000,5.0,6,Padre Alfonso Maria Parente,Che giorno sarà,A. Parente,
2000,6.0,7,Lythium,Noël,S. Piro,
2000,7.0,8,Enrico Sognato,E io ci penso ancora,E. Sognato,
2000,8.0,9,Marjorie Biondo,Le margherite,"M. Biondo,M. Fiorilla",
2000,9.0,10,Erredieffe,Ognuno per sé,P. Calabrese,
2000,10.0,11,Claudio Fiori,Fai la tua vita,"C. Fiori, M. Falagiani,G. Bigazzi",
2000,11.0,12,B.A.U.,Ogni ora,C. Ciampoli,
2000,12.0,13,Fabrizio Moro,Un giorno senza fine,F. Mobrici,
2000,13.0,14,Joe Barbieri,Non ci piove,G. Barbieri,
2000,14.0,15,Alessio Bonomo,La croce,A. Bonomo,
2000,15.0,16,Laura Falcinelli,Uomo davvero,"E. Monti,P. M. Benedetti",
2000,16.0,17,Moltheni,Nutriente,U. Giardini,
2000,17.0,18,Andrea Mazzacavallo,Nord-est,A. Pozzan,
2001,,1,Elisa,Luce (tramonti a nord est),"E. Toffoli,Zucchero Fornaciari",
